Sat Sep 19 16:09:04 2026    /Users/alansynn/Workspace/solweig-light/reports/characterization/p7_persistent_jit_experiment/small_v1/profile/worker.pstats

         17681082 function calls (16911465 primitive calls) in 7.658 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      287    0.000    0.000    0.037    0.000 ir.py:614(infer_constant)
       38    0.010    0.000    0.037    0.001 patch_radiation.py:118(_class_coefficients)
       59    0.001    0.000    0.036    0.001 typeinfer.py:1033(build_constraint)
24521/332    0.017    0.000    0.036    0.000 copy.py:128(deepcopy)
       58    0.000    0.000    0.036    0.001 untyped_passes.py:245(run_pass)
      489    0.015    0.000    0.036    0.000 analysis.py:125(compute_dead_maps)
       58    0.000    0.000    0.036    0.001 transforms.py:370(with_lifting)
     2750    0.001    0.000    0.035    0.000 typeinfer.py:1396(constrain_statement)
       58    0.000    0.000    0.035    0.001 transforms.py:533(find_setupwiths)
     4284    0.003    0.000    0.035    0.000 visibility_native.py:98(decode_patch)
      252    0.035    0.000    0.035    0.000 ground_view.py:126(_gather_serial)
       58    0.001    0.000    0.035    0.001 transforms.py:538(find_ranges)
 1392/288    0.004    0.000    0.035    0.000 copy.py:227(_deepcopy_dict)
     1421    0.009    0.000    0.035    0.000 analysis.py:244(compute_cfg_from_blocks)
   293014    0.035    0.000    0.035    0.000 {built-in method numpy.asarray}
      630    0.000    0.000    0.034    0.000 patch_radiation.py:273(<genexpr>)
      270    0.000    0.000    0.034    0.000 persistence.py:52(_sync_file)
      260    0.000    0.000    0.034    0.000 gdal.py:5547(FlushCache)
     1124    0.005    0.000    0.034    0.000 <frozen importlib._bootstrap_external>:1607(find_spec)
   219603    0.032    0.000    0.034    0.000 {built-in method _abc._abc_instancecheck}
      260    0.034    0.000    0.034    0.000 {built-in method osgeo._gdal.Dataset_FlushCache}
     2417    0.002    0.000    0.034    0.000 typeinfer.py:1465(typeof_assign)
        2    0.000    0.000    0.034    0.017 config.py:1(<module>)
158003/122181    0.017    0.000    0.033    0.000 {built-in method builtins.hash}
      155    0.000    0.000    0.033    0.000 pythonapi.py:287(err_set_string)
    18046    0.009    0.000    0.033    0.000 ssa.py:332(on_assign)
      721    0.000    0.000    0.033    0.000 ir.py:101(_get_path)
      723    0.002    0.000    0.033    0.000 <frozen posixpath>:490(relpath)
      901    0.002    0.000    0.032    0.000 base.py:49(_find)
     1026    0.032    0.000    0.032    0.000 visibility_compiled.py:17(_decode)
     1012    0.003    0.000    0.032    0.000 values.py:940(__init__)
    22290    0.019    0.000    0.032    0.000 functions.py:79(add_error)
     2554    0.005    0.000    0.032    0.000 textwrap.py:419(dedent)
       55    0.000    0.000    0.032    0.001 callconv.py:520(unpack_exception)
     4284    0.018    0.000    0.032    0.000 visibility.py:128(decode_patch)
       58    0.000    0.000    0.032    0.001 controlflow.py:312(topo_sort)
     1016    0.001    0.000    0.031    0.000 base.py:1202(__init__)
       70    0.000    0.000    0.031    0.000 _util.py:1148(decorator)
    68156    0.011    0.000    0.031    0.000 templates.py:368(<genexpr>)
       48    0.000    0.000    0.031    0.001 callwrapper.py:20(add_arg)
12318/12146    0.004    0.000    0.031    0.000 manager.py:29(lookup)
      690    0.031    0.000    0.031    0.000 {built-in method io.open_code}
       58    0.010    0.000    0.031    0.001 ir_utils.py:2233(fixup_var_define_in_scope)
      240    0.000    0.000    0.030    0.000 gdal.py:9864(FlushCache)
      662    0.030    0.000    0.030    0.000 {built-in method posix.fsync}
11019/11011    0.003    0.000    0.030    0.000 manager.py:40(__getitem__)
      240    0.030    0.000    0.030    0.000 {built-in method osgeo._gdal.Band_FlushCache}
      240    0.000    0.000    0.030    0.000 persistence.py:187(_band_digest)
     1016    0.002    0.000    0.030    0.000 base.py:1231(__call__)
     1604    0.001    0.000    0.030    0.000 typeinfer.py:1485(resolve_value_type)
     4868    0.003    0.000    0.030    0.000 lowering.py:1486(_alloca_var)
        2    0.000    0.000    0.030    0.015 ir_utils.py:1(<module>)
        1    0.000    0.000    0.030    0.030 __init__.py:140(timezone)
     1278    0.002    0.000    0.030    0.000 _docscrape.py:201(_read_to_next_section)
     1664    0.001    0.000    0.029    0.000 cgutils.py:144(_get_ptr_by_index)
        1    0.000    0.000    0.029    0.029 f2py2e.py:1(<module>)
    31362    0.017    0.000    0.029    0.000 {built-in method builtins.sorted}
       47    0.002    0.000    0.029    0.001 typed_passes.py:621(run_pass)
     1354    0.001    0.000    0.029    0.000 _docscrape.py:212(_read_sections)
       55    0.001    0.000    0.029    0.001 compiler.py:391(__init__)
      489    0.001    0.000    0.029    0.000 transforms.py:362(canonicalize_cfg)
425106/403842    0.025    0.000    0.029    0.000 {built-in method builtins.len}
48329/48124    0.027    0.000    0.029    0.000 {built-in method __new__ of type object at 0x1056fee68}
       24    0.002    0.000    0.029    0.001 engine.py:1336(Lside_veg_v2022a)
       51    0.001    0.000    0.029    0.001 persistence.py:57(_atomic_json)
      208    0.001    0.000    0.029    0.000 base.py:439(insert_const_string)
      245    0.000    0.000    0.029    0.000 gdal.py:10754(ReadAsArray)
        1    0.000    0.000    0.029    0.029 lazy.py:150(_lazy)
    20390    0.013    0.000    0.029    0.000 typeconv.py:40(check_compatible)
      173    0.000    0.000    0.029    0.000 _parser.py:979(parse)
      717    0.023    0.000    0.029    0.000 values.py:798(__init__)
        1    0.000    0.000    0.028    0.028 lazy.py:97(_lazy)
   502665    0.028    0.000    0.028    0.000 targetconfig.py:38(default)
      598    0.000    0.000    0.028    0.000 __init__.py:1125(<genexpr>)
      489    0.001    0.000    0.028    0.000 transforms.py:292(canonicalize_cfg_single_backedge)
        9    0.000    0.000    0.028    0.003 caching.py:724(_load_overload)
      245    0.001    0.000    0.028    0.000 gdal_array.py:597(BandReadAsArray)
      597    0.001    0.000    0.028    0.000 __init__.py:121(resource_exists)
     1284    0.002    0.000    0.028    0.000 builder.py:297(if_then)
     1016    0.001    0.000    0.028    0.000 base.py:1219(_has_loc)
        2    0.000    0.000    0.028    0.014 builtins.py:1(<module>)
    27726    0.010    0.000    0.028    0.000 contextlib.py:299(helper)
  906/173    0.002    0.000    0.028    0.000 _parser.py:456(_parse_sub)
74290/72572    0.021    0.000    0.028    0.000 abstract.py:124(__eq__)
      485    0.000    0.000    0.028    0.000 gdal_array.py:264(BandRasterIONumPy)
     4403    0.005    0.000    0.028    0.000 builder.py:762(load)
      485    0.028    0.000    0.028    0.000 {built-in method osgeo._gdal_array.BandRasterIONumPy}
    48653    0.015    0.000    0.027    0.000 utils.py:475(stream_list)
      480    0.000    0.000    0.027    0.000 cgutils.py:437(add_global_variable)
      901    0.002    0.000    0.027    0.000 base.py:56(_select_compatible)
        1    0.000    0.000    0.027    0.027 _matfuncs.py:1(<module>)
 1382/211    0.010    0.000    0.027    0.000 _parser.py:516(_parse)
     2567    0.003    0.000    0.027    0.000 builder.py:928(gep)
    16274    0.009    0.000    0.027    0.000 weakref.py:414(__getitem__)
        2    0.000    0.000    0.027    0.013 extending.py:1(<module>)
       53    0.000    0.000    0.027    0.001 ssa.py:130(_fresh_vars)
      183    0.000    0.000    0.027    0.000 base.py:1119(get_abi_sizeof)
      294    0.001    0.000    0.027    0.000 ir_print.py:11(match)
      348    0.000    0.000    0.027    0.000 base.py:459(insert_unique_const)
     1283    0.001    0.000    0.026    0.000 cgutils.py:419(get_or_insert_function)
       59    0.001    0.000    0.026    0.000 codegen.py:784(_verify_declare_only_symbols)
     5171    0.003    0.000    0.026    0.000 inline_closurecall.py:1626(list_var_used)
      192    0.000    0.000    0.026    0.000 module.py:167(link_in)
        1    0.000    0.000    0.026    0.026 cffi_utils.py:1(<module>)
      308    0.000    0.000    0.026    0.000 cgutils.py:997(global_constant)
      183    0.000    0.000    0.026    0.000 types.py:49(get_abi_size)
        1    0.000    0.000    0.026    0.026 timezonefinder.py:1001(__init__)
     1351    0.001    0.000    0.026    0.000 typed_passes.py:762(_do_work_expr)
       57    0.002    0.000    0.026    0.000 ssa.py:145(_find_defs_violators)
     2614    0.001    0.000    0.026    0.000 <frozen abc>:105(__new__)
        3    0.000    0.000    0.026    0.009 inline_closurecall.py:504(run_untyped_passes)
        1    0.000    0.000    0.026    0.026 runtime.py:1(<module>)
     1531    0.001    0.000    0.026    0.000 <frozen posixpath>:394(abspath)
        2    0.000    0.000    0.026    0.013 rules.py:1(<module>)
     1390    0.001    0.000    0.025    0.000 context.py:407(incref)
     1235    0.001    0.000    0.025    0.000 lowering.py:1630(incref)
        3    0.000    0.000    0.025    0.008 inline_closurecall.py:370(inline_ir)
     6912    0.005    0.000    0.025    0.000 base.py:103(_match_arglist)
     9108    0.005    0.000    0.025    0.000 abstract.py:49(_intern)
      598    0.001    0.000    0.025    0.000 __init__.py:78(open_resource)
      976    0.001    0.000    0.025    0.000 cgutils.py:151(__getattr__)
     9242    0.006    0.000    0.025    0.000 targetconfig.py:57(top_or_none)
        1    0.000    0.000    0.024    0.024 callconv.py:1(<module>)
    86651    0.019    0.000    0.024    0.000 event.py:265(on_start)
    32740    0.022    0.000    0.024    0.000 numpy_support.py:338(ufunc_can_cast)
        2    0.000    0.000    0.024    0.012 api.py:34(__init__)
        2    0.000    0.000    0.024    0.012 polygon_array.py:55(__init__)
      491    0.003    0.000    0.024    0.000 _docscrape.py:224(_parse_param_list)
     2029    0.001    0.000    0.024    0.000 module.py:240(_next)
      342    0.021    0.000    0.024    0.000 patch_radiation.py:144(_classes)
      216    0.000    0.000    0.024    0.000 lowering.py:1605(alloca)
 1499/635    0.002    0.000    0.024    0.000 copy.py:259(_reconstruct)
        2    0.000    0.000    0.024    0.012 base.py:1(<module>)
     3363    0.002    0.000    0.024    0.000 models.py:629(get)
      376    0.001    0.000    0.023    0.000 typeinfer.py:710(__call__)
        1    0.000    0.000    0.023    0.023 cpu.py:1(<module>)
      183    0.001    0.000    0.023    0.000 types.py:34(_get_ll_global_value_type)
     2567    0.005    0.000    0.023    0.000 instructions.py:551(__init__)
       91    0.001    0.000    0.023    0.000 codegen.py:693(_get_module_for_linking)
      976    0.001    0.000    0.023    0.000 cgutils.py:168(__getitem__)
     1012    0.003    0.000    0.023    0.000 values.py:977(descr_prototype)
     3239    0.005    0.000    0.023    0.000 builder.py:775(store)
       55    0.001    0.000    0.023    0.000 callconv.py:468(unpack_dynamic_exception)
       59    0.001    0.000    0.023    0.000 codegen.py:1043(scan_defined_symbols)
      423    0.000    0.000    0.023    0.000 ir.py:91(get_lines)
       96    0.002    0.000    0.022    0.000 engine.py:1323(Lvikt_veg)
        6    0.000    0.000    0.022    0.004 inline_closurecall.py:381(copy_ir)
    45510    0.008    0.000    0.022    0.000 {built-in method builtins.issubclass}
     4278    0.022    0.000    0.022    0.000 {built-in method posix.stat}
        1    0.000    0.000    0.022    0.022 gdal.py:1(<module>)
     1058    0.002    0.000    0.022    0.000 newpassmanagers.py:568(getFunctionPassManager)
      216    0.000    0.000    0.022    0.000 lowering.py:1610(alloca_lltype)
    66708    0.015    0.000    0.022    0.000 event.py:66(_guard_kind)
        1    0.000    0.000    0.022    0.022 capi_maps.py:1(<module>)
       57    0.000    0.000    0.022    0.000 ssa.py:175(_run_block_analysis)
     9100    0.006    0.000    0.022    0.000 types.py:82(__call__)
   173302    0.022    0.000    0.022    0.000 event.py:138(is_start)
       60    0.000    0.000    0.022    0.000 bytecode.py:396(__init__)
        9    0.000    0.000    0.022    0.002 caching.py:477(rebuild)
        9    0.000    0.000    0.022    0.002 compiler.py:227(_rebuild)
       58    0.000    0.000    0.022    0.000 untyped_passes.py:59(run_pass)
      104    0.000    0.000    0.022    0.000 base.py:412(declare_function)
     5633    0.002    0.000    0.022    0.000 base.py:368(insert_func_defn)
      646    0.014    0.000    0.022    0.000 inspect.py:863(cleandoc)
    49/48    0.000    0.000    0.022    0.000 pythonapi.py:1446(to_native_value)
   391999    0.021    0.000    0.021    0.000 {method 'append' of 'list' objects}
      403    0.000    0.000    0.021    0.000 cgutils.py:126(_make_refs)
     8241    0.007    0.000    0.021    0.000 byteflow.py:145(_run_handle_exception)
     1366    0.002    0.000    0.021    0.000 builder.py:881(call)
7831/7819    0.010    0.000    0.021    0.000 numpy_support.py:116(as_dtype)
       60    0.002    0.000    0.021    0.000 bytecode.py:288(__init__)
       24    0.000    0.000    0.021    0.001 persistence.py:389(_prune_state_generations)
        9    0.000    0.000    0.021    0.002 codegen.py:1168(unserialize_library)
        9    0.000    0.000    0.021    0.002 codegen.py:936(_unserialize)
        5    0.000    0.000    0.021    0.004 rasters.py:20(read_raster)
        2    0.000    0.000    0.021    0.010 wrappers.py:138(build_ufunc_wrapper)
     1123    0.001    0.000    0.021    0.000 extending.py:137(decorate)
     2594    0.004    0.000    0.020    0.000 typeof.py:41(typeof_impl)
        2    0.000    0.000    0.020    0.010 _adapters.py:1(<module>)
        1    0.000    0.000    0.020    0.020 codegen.py:1(<module>)
       60    0.003    0.000    0.020    0.000 interpreter.py:1018(peep_hole_fuse_dict_add_updates)
        1    0.000    0.000    0.020    0.020 _arraypad_impl.py:1(<module>)
     8501    0.005    0.000    0.020    0.000 interpreter.py:1523(_iter_inst)
     4403    0.003    0.000    0.020    0.000 instructions.py:434(__init__)
      722    0.020    0.000    0.020    0.000 {built-in method posix.getcwd}
        1    0.000    0.000    0.020    0.020 crackfortran.py:1(<module>)
        2    0.000    0.000    0.020    0.010 coord_accessors.py:244(create_coord_accessor)
        2    0.010    0.005    0.020    0.010 coord_accessors.py:96(__init__)
        1    0.000    0.000    0.020    0.020 _index_tricks_impl.py:1(<module>)
        1    0.000    0.000    0.020    0.020 message.py:1(<module>)
       13    0.000    0.000    0.020    0.002 gdal.py:5204(GetProjection)
       13    0.020    0.002    0.020    0.002 {built-in method osgeo._gdal.Dataset_GetProjection}
     4032    0.004    0.000    0.020    0.000 values.py:1108(__init__)
     2282    0.001    0.000    0.020    0.000 models.py:709(getter)
        1    0.000    0.000    0.019    0.019 __init__.py:13(_ensure_critical_deps)
1453/1450    0.001    0.000    0.019    0.000 base.py:508(get_constant_generic)
     7212    0.006    0.000    0.019    0.000 errors.py:531(catch_warnings)
        1    0.000    0.000    0.019    0.019 geometry.py:287(get_or_create)
        1    0.000    0.000    0.019    0.019 pythonapi.py:1(<module>)
    15473    0.008    0.000    0.019    0.000 target_extension.py:53(get_local_target)
     1099    0.003    0.000    0.019    0.000 module.py:54(add_metadata)
     3474    0.006    0.000    0.019    0.000 interpreter.py:1840(store)
     4563    0.008    0.000    0.019    0.000 _docscrape.py:67(read_to_condition)
        1    0.000    0.000    0.019    0.019 geometry.py:184(_open)
       59    0.001    0.000    0.019    0.000 codegen.py:778(_finalize_dynamic_globals)
    26734    0.008    0.000    0.019    0.000 target_extension.py:15(__getitem__)
       84    0.001    0.000    0.019    0.000 templates.py:962(generic)
    29219    0.011    0.000    0.018    0.000 values.py:564(_get_reference)
      405    0.001    0.000    0.018    0.000 typeinfer.py:1571(typeof_global)
