Sat Sep 19 16:15:40 2026    /Users/alansynn/Workspace/solweig-light/reports/characterization/p7_persistent_jit_serial_variant/small_v1/profile/worker.pstats

         7157498 function calls (6854664 primitive calls) in 4.308 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 cgutils.py:225(ValueStructProxy)
        1    0.000    0.000    0.000    0.000 models.py:399(EphemeralArrayModel)
        1    0.000    0.000    0.000    0.000 models.py:910(OptionalModel)
        1    0.000    0.000    0.000    0.000 extending.py:520(SentryLiteralArgs)
        1    0.000    0.000    0.000    0.000 funcdesc.py:212(ExternalFunctionDescriptor)
        1    0.000    0.000    0.000    0.000 controlflow.py:46(Loop)
        1    0.000    0.000    0.000    0.000 static_raise.py:5(RewriteConstRaises)
        1    0.000    0.000    0.000    0.000 dispatcher.py:170(CompilingCounter)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gnm.GenericNetwork_swigregister}
        1    0.000    0.000    0.000    0.000 builtins.py:31(PrintItem)
        1    0.000    0.000    0.000    0.000 parfor.py:604(LoopNest)
        1    0.000    0.000    0.000    0.000 parfor.py:2293(ConvertReducePass)
        1    0.000    0.000    0.000    0.000 parfor.py:2975(ParforPass)
        1    0.000    0.000    0.000    0.000 parfor.py:3032(ParforFusionPass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:137(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:351(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:545(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:559(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:874(PreLowerStripPhis)
        1    0.000    0.000    0.000    0.000 caching.py:502(CodeLibraryCacheImpl)
        1    0.000    0.000    0.000    0.000 ufunc_base.py:93(<listcomp>)
        1    0.000    0.000    0.000    0.000 withcontexts.py:155(_ObjModeContextType)
        1    0.000    0.000    0.000    0.000 unicode.py:79(UnicodeModel)
        1    0.000    0.000    0.000    0.000 hashing.py:384(FNV)
        1    0.000    0.000    0.000    0.000 core.py:943(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 dictobject.py:88(DictModel)
        1    0.000    0.000    0.000    0.000 c_lexer.py:639(_FixedToken)
        1    0.000    0.000    0.000    0.000 number_types.py:66(Uint64Flags)
        1    0.000    0.000    0.000    0.000 number_types.py:75(Int8Flags)
        1    0.000    0.000    0.000    0.000 number_types.py:111(Float32Flags)
        1    0.000    0.000    0.000    0.000 argparse.py:2227(_match_arguments_partial)
        1    0.000    0.000    0.000    0.000 parse.py:190(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 {built-in method posix.confstr}
        1    0.000    0.000    0.000    0.000 argparse.py:1692(_MutuallyExclusiveGroup)
        3    0.000    0.000    0.000    0.000 {built-in method _ctypes.addressof}
        1    0.000    0.000    0.000    0.000 _datasource.py:97(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.GDALDEMProcessingOptions_swigregister}
        1    0.000    0.000    0.000    0.000 _collections.py:5(FreezableDefaultDict)
        1    0.000    0.000    0.000    0.000 _adapters.py:7(SpecLoaderAdapter)
        1    0.000    0.000    0.000    0.000 executionengine.py:298(_ObjectCacheData)
        1    0.000    0.000    0.000    0.000 values.py:1107(_BaseArgument)
        1    0.000    0.000    0.000    0.000 misc.py:511(ContextManager)
        1    0.000    0.000    0.000    0.000 npytypes.py:529(ArrayCTypes)
        1    0.000    0.000    0.000    0.000 __init__.py:1237(_StderrHandler)
        1    0.000    0.000    0.000    0.000 compiler.py:323(_CompileStatus)
        1    0.000    0.000    0.000    0.000 parfor.py:1837(ConvertSetItemPass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:476(__init__)
        1    0.000    0.000    0.000    0.000 withcontexts.py:527(_ParallelChunksize)
        2    0.000    0.000    0.000    0.000 unicode.py:736(generate_finder)
        4    0.000    0.000    0.000    0.000 npdatetime.py:403(_create_timedelta_ordering_impl)
        1    0.000    0.000    0.000    0.000 c_ast.py:840(Goto)
        4    0.000    0.000    0.000    0.000 {built-in method osgeo._osr._SetExceptionsLocal}
        7    0.000    0.000    0.000    0.000 dispatcher.py:124(_customize_flags)
        2    0.000    0.000    0.000    0.000 npdatetime.py:375(_create_timedelta_comparison_impl)
        1    0.000    0.000    0.000    0.000 numeric.py:1975(isscalar)
        1    0.000    0.000    0.000    0.000 {method 'utcoffset' of 'datetime.datetime' objects}
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:640(ndindex)
        1    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:14(DummyArray)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.promote_types}
        1    0.000    0.000    0.000    0.000 __init__.py:736(Context)
        1    0.000    0.000    0.000    0.000 _parseaddr.py:512(AddressList)
        1    0.000    0.000    0.000    0.000 zipfile.py:2334(FastLookup)
        1    0.000    0.000    0.000    0.000 parser.py:16(Parser)
        1    0.000    0.000    0.000    0.000 module.py:255(_TypesIterator)
        1    0.000    0.000    0.000    0.000 typeref.py:186(_TypeIterator)
        1    0.000    0.000    0.000    0.000 values.py:1203(BlockAddress)
        1    0.000    0.000    0.000    0.000 types.py:684(IdentifiedStructType)
        1    0.000    0.000    0.000    0.000 instructions.py:596(PhiInstr)
        1    0.000    0.000    0.000    0.000 newpassmanagers.py:51(_c_PruneStats)
        1    0.000    0.000    0.000    0.000 instructions.py:875(Fence)
        1    0.000    0.000    0.000    0.000 utils.py:400(SortedMap)
        1    0.000    0.000    0.000    0.000 abstract.py:501(Poison)
        2    0.000    0.000    0.000    0.000 containers.py:239(mangling_args)
        1    0.000    0.000    0.000    0.000 utils.py:762(_lazy_pformat)
        1    0.000    0.000    0.000    0.000 containers.py:179(BaseAnonymousTuple)
        1    0.000    0.000    0.000    0.000 containers.py:607(SetEntry)
        1    0.000    0.000    0.000    0.000 __init__.py:428(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:729(Raise)
        1    0.000    0.000    0.000    0.000 __init__.py:280(LogRecord)
        1    0.000    0.000    0.000    0.000 templates.py:1237(Registry)
        1    0.000    0.000    0.000    0.000 templates.py:349(AbstractTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:398(CallableTemplate)
        1    0.000    0.000    0.000    0.000 models.py:382(EphemeralPointerModel)
        1    0.000    0.000    0.000    0.000 models.py:721(ComplexModel)
        1    0.000    0.000    0.000    0.000 pythonapi.py:54(_BoxContext)
        1    0.000    0.000    0.000    0.000 generators.py:212(GeneratorLower)
        1    0.000    0.000    0.000    0.000 serialize.py:190(NumbaPickler)
        3    0.000    0.000    0.000    0.000 dispatcher.py:335(is_compiling)
        1    0.000    0.000    0.000    0.000 byteflow.py:2337(StatePy313)
        1    0.000    0.000    0.000    0.000 parfor_lowering.py:464(ParforsUnexpectedReduceNodeError)
        1    0.000    0.000    0.000    0.000 builtins.py:1032(OptionalAttribute)
        2    0.000    0.000    0.000    0.000 typeinfer.py:429(__init__)
        1    0.000    0.000    0.000    0.000 typeinfer.py:135(ConstraintNetwork)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1752(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:548(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:185(AnnotateTypes)
        1    0.000    0.000    0.000    0.000 caching.py:466(CompileResultCacheImpl)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:277(UFuncBuilder)
        2    0.000    0.000    0.000    0.000 unicode.py:1205(generate_rsplit_whitespace_impl)
        1    0.000    0.000    0.000    0.000 core.py:2436(__init__)
        1    0.000    0.000    0.000    0.000 case.py:282(_AssertWarnsContext)
        1    0.000    0.000    0.000    0.000 _base.py:111(_AllCompletedWaiter)
        1    0.000    0.000    0.000    0.000 _aliases.py:190(UniqueCountsResult)
        1    0.000    0.000    0.000    0.000 _linalg.py:33(EighResult)
        1    0.000    0.000    0.000    0.000 _base.py:59(_Waiter)
        1    0.000    0.000    0.000    0.000 generator_core.py:12(NumPyRngBitGeneratorModel)
        1    0.000    0.000    0.000    0.000 polynomial_core.py:13(PolynomialModel)
        1    0.000    0.000    0.000    0.000 listobject.py:54(ListModel)
        1    0.000    0.000    0.000    0.000 listobject.py:64(ListIterModel)
        1    0.000    0.000    0.000    0.000 npyimpl.py:121(_ArrayHelper)
        2    0.000    0.000    0.000    0.000 npdatetime.py:722(_gen_datetime_min_impl)
        1    0.000    0.000    0.000    0.000 base.py:410(ClassAttribute)
        1    0.000    0.000    0.000    0.000 model.py:72(BaseType)
        1    0.000    0.000    0.000    0.000 model.py:294(ArrayType)
        1    0.000    0.000    0.000    0.000 enumdecl.py:23(EnumClassAttribute)
        1    0.000    0.000    0.000    0.000 models.py:97(Workspace)
        1    0.000    0.000    0.000    0.000 zone_names.py:126(name_of)
        1    0.000    0.000    0.000    0.000 arraydecl.py:681(ArrayCTypesAttribute)
        1    0.000    0.000    0.000    0.000 doccer.py:23(Decorator)
        2    0.000    0.000    0.000    0.000 npdatetime.py:743(_gen_timedelta_max_impl)
        5    0.000    0.000    0.000    0.000 dataclasses.py:842(_hash_set_none)
        1    0.000    0.000    0.000    0.000 {method '__contains__' of 'set' objects}
        1    0.000    0.000    0.000    0.000 argparse.py:793(Action)
        1    0.000    0.000    0.000    0.000 _endian.py:23(_swapped_meta)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.GDALVectorTranslateOptions_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.GDALBuildVRTOptions_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._osr.CoordinateTransformation_swigregister}
        4    0.000    0.000    0.000    0.000 _pep440.py:426(_parse_local_version)
        1    0.000    0.000    0.000    0.000 ffi.py:91(__init__)
        4    0.000    0.000    0.000    0.000 values.py:915(personality)
        1    0.000    0.000    0.000    0.000 containers.py:1050(StructRefPayload)
        1    0.000    0.000    0.000    0.000 misc.py:143(MemInfoPointer)
        3    0.000    0.000    0.000    0.000 cpu_options.py:152(is_always_inline)
        1    0.000    0.000    0.000    0.000 builtins.py:1064(IndexValueType)
        1    0.000    0.000    0.000    0.000 typeinfer.py:174(Propagate)
        1    0.000    0.000    0.000    0.000 typed_passes.py:259(__init__)
        1    0.000    0.000    0.000    0.000 object_mode_passes.py:9(ObjectModeFrontEnd)
        1    0.000    0.000    0.000    0.000 target_extension.py:32(target_override)
        1    0.000    0.000    0.000    0.000 hashing.py:405(EXPAT)
        4    0.000    0.000    0.000    0.000 core.py:885(__init__)
        1    0.000    0.000    0.000    0.000 setobject.py:75(SetModel)
        2    0.000    0.000    0.000    0.000 npdatetime.py:701(_gen_datetime_max_impl)
        1    0.000    0.000    0.000    0.000 listdecl.py:127(ListCompare)
        1    0.000    0.000    0.000    0.000 arraydecl.py:591(RecordAttribute)
        1    0.000    0.000    0.000    0.000 _orthogonal.py:114(orthopoly1d)
        1    0.000    0.000    0.000    0.000 __init__.py:1057(__setitem__)
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 argparse.py:927(_StoreAction)
        1    0.000    0.000    0.000    0.000 __init__.py:156(py_object)
        1    0.000    0.000    0.000    0.000 _utils_impl.py:126(_Deprecate)
        2    0.000    0.000    0.000    0.000 osr.py:302(__init__)
        1    0.000    0.000    0.000    0.000 csv.py:69(unix_dialect)
        1    0.000    0.000    0.000    0.000 lazy.py:71(LazyList)
        1    0.000    0.000    0.000    0.000 __init__.py:826(Lookup)
        1    0.000    0.000    0.000    0.000 zipfile.py:813(_Tellable)
        1    0.000    0.000    0.000    0.000 feedparser.py:530(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 context.py:14(ContextRef)
        1    0.000    0.000    0.000    0.000 values.py:793(GlobalVariable)
        1    0.000    0.000    0.000    0.000 types.py:391(HalfType)
        1    0.000    0.000    0.000    0.000 instructions.py:344(CompareInstr)
        1    0.000    0.000    0.000    0.000 newpassmanagers.py:458(FunctionPassManager)
        1    0.000    0.000    0.000    0.000 containers.py:292(UnionType)
        1    0.000    0.000    0.000    0.000 misc.py:319(ExceptionInstance)
        1    0.000    0.000    0.000    0.000 misc.py:349(SliceLiteral)
        1    0.000    0.000    0.000    0.000 ir.py:310(Inst)
        1    0.000    0.000    0.000    0.000 ir.py:343(Stmt)
        1    0.000    0.000    0.000    0.000 functions.py:634(ExternalFunction)
        1    0.000    0.000    0.000    0.000 __init__.py:711(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 ir.py:745(StaticRaise)
        1    0.000    0.000    0.000    0.000 ir.py:1041(Global)
        1    0.000    0.000    0.000    0.000 iterators.py:56(EnumerateType)
        1    0.000    0.000    0.000    0.000 npytypes.py:299(NumpyNdEnumerateType)
        1    0.000    0.000    0.000    0.000 scalars.py:114(Float)
        1    0.000    0.000    0.000    0.000 context.py:183(CallFrame)
        1    0.000    0.000    0.000    0.000 datetime.py:376(NPTimedeltaAttribute)
        1    0.000    0.000    0.000    0.000 uuid.py:78(SafeUUID)
        1    0.000    0.000    0.000    0.000 cpu.py:334(CPUTargetOptions)
        2    0.000    0.000    0.000    0.000 typeinfer.py:410(__init__)
        1    0.000    0.000    0.000    0.000 cpu.py:28(EnvBody)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:267(InlineInlinables)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:745(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1521(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1733(__init__)
        1    0.000    0.000    0.000    0.000 object_mode_passes.py:64(ObjectModeBackEnd)
        1    0.000    0.000    0.000    0.000 wrappers.py:688(_ArrayArgLoader)
        2    0.000    0.000    0.000    0.000 unicode.py:2291(_gen_unicode_upper_or_lower)
        2    0.000    0.000    0.000    0.000 core.py:3498(shape)
        1    0.000    0.000    0.000    0.000 _typing.py:69(HasShape)
        1    0.000    0.000    0.000    0.000 f2py2e.py:542(CombineIncludePaths)
        1    0.000    0.000    0.000    0.000 pydoc.py:404(ErrorDuringImport)
        1    0.000    0.000    0.000    0.000 cffi_utils.py:184(FFI_from_buffer)
        1    0.000    0.000    0.000    0.000 c_ast.py:226(ArrayRef)
        1    0.000    0.000    0.000    0.000 c_ast.py:1051(StaticAssert)
        2    0.000    0.000    0.000    0.000 setdecl.py:99(ConcreteSetOperator)
        1    0.000    0.000    0.000    0.000 identities.py:19(InputGuard)
        3    0.000    0.000    0.000    0.000 imputils.py:86(lower_setattr)
        1    0.000    0.000    0.000    0.000 __init__.py:997(__missing__)
        5    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.get_frozen_object}
        3    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
        1    0.000    0.000    0.000    0.000 decoder.py:20(JSONDecodeError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:52(_UFuncBinaryResolutionError)
        1    0.000    0.000    0.000    0.000 _array_like.py:76(_Buffer)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:50(_HasNumPyDType)
        1    0.000    0.000    0.000    0.000 _arraysetops_impl.py:426(UniqueCountsResult)
        1    0.000    0.000    0.000    0.000 _datasource.py:147(__getitem__)
        1    0.000    0.000    0.000    0.000 introspect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.Statistics_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.GDALTileIndexOptions_swigregister}
        1    0.000    0.000    0.000    0.000 errors.py:37(MessageDefect)
        2    0.000    0.000    0.000    0.000 utils_numba.py:313(packed_buffers_numba)
        1    0.000    0.000    0.000    0.000 utils.py:92(is_valid_lng)
        1    0.000    0.000    0.000    0.000 _testutils.py:56(PytestTester)
        1    0.000    0.000    0.000    0.000 executionengine.py:227(_ObjectCacheRef)
        1    0.000    0.000    0.000    0.000 targets.py:49(FeatureMap)
        4    0.000    0.000    0.000    0.000 types.py:544(__len__)
        1    0.000    0.000    0.000    0.000 values.py:619(MetaDataArgument)
        3    0.000    0.000    0.000    0.000 builder.py:83(_uniop_intrinsic_int)
        1    0.000    0.000    0.000    0.000 containers.py:401(NamedTuple)
        1    0.000    0.000    0.000    0.000 containers.py:788(FakeNamedTuple)
        1    0.000    0.000    0.000    0.000 misc.py:133(Module)
        1    0.000    0.000    0.000    0.000 misc.py:194(EphemeralArray)
        1    0.000    0.000    0.000    0.000 errors.py:142(NumbaPedanticWarning)
        1    0.000    0.000    0.000    0.000 ir.py:238(EqualityCheckMixin)
        1    0.000    0.000    0.000    0.000 ir.py:1019(Const)
        1    0.000    0.000    0.000    0.000 __init__.py:2206(NullHandler)
        1    0.000    0.000    0.000    0.000 scalars.py:218(IntEnumMember)
        1    0.000    0.000    0.000    0.000 packer.py:159(_Unflattener)
        1    0.000    0.000    0.000    0.000 controlflow.py:66(_DictOfContainers)
        1    0.000    0.000    0.000    0.000 generators.py:240(PyGeneratorLower)
        1    0.000    0.000    0.000    0.000 interpreter.py:31(_UNKNOWN_VALUE)
        2    0.000    0.000    0.000    0.000 byteflow.py:2316(set_kw_names)
        1    0.000    0.000    0.000    0.000 base.py:1226(_wrap_missing_loc)
        1    0.000    0.000    0.000    0.000 builtins.py:21(Print)
        1    0.000    0.000    0.000    0.000 builtins.py:793(NumberClassAttribute)
        1    0.000    0.000    0.000    0.000 typeinfer.py:702(GetAttrConstraint)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:115(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:422(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:568(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:409(__init__)
        1    0.000    0.000    0.000    0.000 externals.py:104(_Installer)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:399(PreserveIR)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1631(LiteralPropagationSubPipelinePass)
        1    0.000    0.000    0.000    0.000 typed_passes.py:573(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:866(__init__)
        1    0.000    0.000    0.000    0.000 decorators.py:17(get_cache)
        1    0.000    0.000    0.000    0.000 parallel.py:211(ParallelGUFuncBuilder)
        1    0.000    0.000    0.000    0.000 wrappers.py:480(_GufuncObjectWrapper)
        1    0.000    0.000    0.000    0.000 target_extension.py:13(_TargetRegistry)
        1    0.000    0.000    0.000    0.000 dufunc.py:167(DUFuncLowerer)
        1    0.000    0.000    0.000    0.000 _util.py:579(_FunctionWrapper)
        1    0.000    0.000    0.000    0.000 _util.py:591(_ScalarFunctionWrapper)
        1    0.000    0.000    0.000    0.000 pydoc.py:2071(__init__)
        1    0.000    0.000    0.000    0.000 dictobject.py:98(DictIterModel)
        1    0.000    0.000    0.000    0.000 function_type.py:32(FunctionProtoModel)
        1    0.000    0.000    0.000    0.000 c_ast.py:251(Assignment)
        1    0.000    0.000    0.000    0.000 c_ast.py:526(DeclList)
        1    0.000    0.000    0.000    0.000 collections.py:9(InContainer)
        1    0.000    0.000    0.000    0.000 number_types.py:84(Int16Flags)
        1    0.000    0.000    0.000    0.000 config.py:47(_os_supports_avx)
        1    0.000    0.000    0.000    0.000 pathlib.py:378(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:52(normcase)
        1    0.000    0.000    0.000    0.000 argparse.py:1107(_HelpAction)
        2    0.000    0.000    0.000    0.000 arrayprint.py:567(_recursive_guard)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:273(OGridClass)
        1    0.000    0.000    0.000    0.000 _arraysetops_impl.py:431(UniqueInverseResult)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.AlgorithmRegistry_swigregister}
        1    0.000    0.000    0.000    0.000 __init__.py:523(FileHash)
        1    0.000    0.000    0.000    0.000 _policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 ffi.py:90(_suppress_cleanup_errors)
        1    0.000    0.000    0.000    0.000 value.py:413(_AttributeIterator)
        1    0.000    0.000    0.000    0.000 types.py:90(MetaDataType)
        1    0.000    0.000    0.000    0.000 values.py:1022(is_declaration)
        1    0.000    0.000    0.000    0.000 newpassmanagers.py:27(PruneStats)
        1    0.000    0.000    0.000    0.000 orcjit.py:13(_SymbolAddress)
        1    0.000    0.000    0.000    0.000 utils.py:779(_LazyJSONEncoder)
        1    0.000    0.000    0.000    0.000 misc.py:211(Object)
        1    0.000    0.000    0.000    0.000 misc.py:541(UnicodeType)
        1    0.000    0.000    0.000    0.000 ir.py:690(DelAttr)
        1    0.000    0.000    0.000    0.000 errors.py:862(NumbaAssertionError)
        1    0.000    0.000    0.000    0.000 ir.py:1369(Loop)
        1    0.000    0.000    0.000    0.000 ir.py:1383(With)
        1    0.000    0.000    0.000    0.000 npytypes.py:422(NumpyNdIndexType)
        1    0.000    0.000    0.000    0.000 npytypes.py:563(ArrayFlags)
        1    0.000    0.000    0.000    0.000 event.py:296(RecordingListener)
        1    0.000    0.000    0.000    0.000 codegen.py:1080(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:436(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:380(__init__)
        1    0.000    0.000    0.000    0.000 typed_passes.py:538(NoPythonSupportedFeatureValidation)
        1    0.000    0.000    0.000    0.000 caching.py:806(CustomCodeLibraryCacheImpl)
        1    0.000    0.000    0.000    0.000 ufunc_base.py:5(UfuncLowererBase)
        1    0.000    0.000    0.000    0.000 unicode.py:102(UnicodeIteratorModel)
        1    0.000    0.000    0.000    0.000 core.py:1164(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 _base.py:96(_FirstCompletedWaiter)
        1    0.000    0.000    0.000    0.000 listobject.py:87(ErrorHandler)
        1    0.000    0.000    0.000    0.000 error.py:5(CDefError)
        1    0.000    0.000    0.000    0.000 c_ast.py:760(FuncCall)
        1    0.000    0.000    0.000    0.000 c_ast.py:965(NamedInitializer)
        1    0.000    0.000    0.000    0.000 collections.py:39(GetItemSequence)
        1    0.000    0.000    0.000    0.000 number_types.py:57(Uint32Flags)
        2    0.000    0.000    0.000    0.000 unicode.py:1376(gen_unicode_Xjust)
        2    0.000    0.000    0.000    0.000 types.py:130(_calculate_meta)
        2    0.000    0.000    0.000    0.000 enum.py:178(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:347(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 parse.py:220(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 runtime.py:607(TileResult)
        1    0.000    0.000    0.000    0.000 argparse.py:764(ArgumentError)
        1    0.000    0.000    0.000    0.000 argparse.py:204(_Section)
        1    0.000    0.000    0.000    0.000 argparse.py:1265(FileType)
        1    0.000    0.000    0.000    0.000 argparse.py:1866(<listcomp>)
        1    0.000    0.000    0.000    0.000 argparse.py:1126(_VersionAction)
        1    0.000    0.000    0.000    0.000 traceback.py:651(_ExceptionPrintContext)
        1    0.000    0.000    0.000    0.000 _globals.py:99(_SignatureDescriptor)
        1    0.000    0.000    0.000    0.000 _exceptions.py:31(UFuncTypeError)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1323(BoolFormat)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1333(ComplexFloatingFormat)
        1    0.000    0.000    0.000    0.000 __init__.py:399(PyDLL)
        2    0.000    0.000    0.000    0.000 getlimits.py:336(tiny)
        1    0.000    0.000    0.000    0.000 _linalg.py:225(_assert_2d)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:452(RClass)
        2    0.000    0.000    0.000    0.000 _index_tricks_impl.py:770(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath._reload_guard}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.EDTComponent_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.ArgDatasetValue_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.GDALVectorInfoOptions_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.GDALMultiDimInfoOptions_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.GDALTranslateOptions_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.GDALContourOptions_swigregister}
        1    0.000    0.000    0.000    0.000 gdalconst.py:40(_swig_setattr_nondynamic_class_variable)
        1    0.000    0.000    0.000    0.000 osr.py:40(_swig_setattr_nondynamic_class_variable)
        1    0.000    0.000    0.000    0.000 __init__.py:323(_CountryTimezoneDict)
        1    0.000    0.000    0.000    0.000 tzinfo.py:69(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._ogr.ArrowArray_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._ogr.ArrowArrayStream_swigregister}
        1    0.000    0.000    0.000    0.000 zipfile.py:48(LargeZipFile)
        2    0.000    0.000    0.000    0.000 calendar.py:76(__init__)
        1    0.000    0.000    0.000    0.000 calendar.py:26(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 _adapters.py:20(TraversableResourcesLoader)
        1    0.000    0.000    0.000    0.000 parser.py:78(BytesParser)
        1    0.000    0.000    0.000    0.000 readers.py:15(FileReader)
        1    0.000    0.000    0.000    0.000 module.py:233(_GlobalsIterator)
        1    0.000    0.000    0.000    0.000 values.py:778(GlobalValue)
        1    0.000    0.000    0.000    0.000 abstract.py:488(InitialValue)
        1    0.000    0.000    0.000    0.000 instructions.py:803(CmpXchg)
        1    0.000    0.000    0.000    0.000 transforms.py:36(CallVisitor)
        1    0.000    0.000    0.000    0.000 transforms.py:45(ReplaceCalls)
        1    0.000    0.000    0.000    0.000 utils.py:444(UniqueDict)
        1    0.000    0.000    0.000    0.000 newpassmanagers.py:546(TimePassesHandler)
        1    0.000    0.000    0.000    0.000 containers.py:851(DictItemsIterableType)
        1    0.000    0.000    0.000    0.000 misc.py:336(SliceType)
        1    0.000    0.000    0.000    0.000 ir.py:637(StaticSetItem)
        1    0.000    0.000    0.000    0.000 misc.py:36(UndefVar)
        1    0.000    0.000    0.000    0.000 ir.py:861(Return)
        1    0.000    0.000    0.000    0.000 __init__.py:1786(RootLogger)
        1    0.000    0.000    0.000    0.000 iterators.py:5(RangeType)
        1    0.000    0.000    0.000    0.000 datetime.py:260(DatetimePlusTimedelta)
        1    0.000    0.000    0.000    0.000 context.py:809(Context)
        1    0.000    0.000    0.000    0.000 templates.py:1094(_OverloadMethodTemplate)
        1    0.000    0.000    0.000    0.000 models.py:340(MemInfoModel)
        1    0.000    0.000    0.000    0.000 ir_utils.py:36(__init__)
        1    0.000    0.000    0.000    0.000 extending.py:571(BoundLiteralArgs)
        1    0.000    0.000    0.000    0.000 pythonapi.py:65(_UnboxContext)
        1    0.000    0.000    0.000    0.000 generators.py:301(LowerYield)
        1    0.000    0.000    0.000    0.000 compiler.py:349(StateDict)
        1    0.000    0.000    0.000    0.000 tracing.py:11(TLS)
        1    0.000    0.000    0.000    0.000 builtins.py:895(Bool)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1776(TypeInferDebug)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1764(NullDebug)
        1    0.000    0.000    0.000    0.000 npydecl.py:358(Numpy_method_redirection)
        1    0.000    0.000    0.000    0.000 codegen.py:959(AOTCodeLibrary)
        1    0.000    0.000    0.000    0.000 nrt.py:16(__init__)
        1    0.000    0.000    0.000    0.000 compiler_machinery.py:18(SimpleTimer)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:189(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1636(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:155(DeadBranchPrune)
