Sat Sep 19 15:59:11 2026    /Users/alansynn/Workspace/solweig-light/reports/p7_profile_small_warmed_v1/profile/worker.pstats

         48063836 function calls (45337892 primitive calls) in 19.388 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:238(WithLifting)
        1    0.000    0.000    0.000    0.000 wrappers.py:668(_ScalarArgLoader)
        1    0.000    0.000    0.000    0.000 core.py:869(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1768(mr_class)
        1    0.000    0.000    0.000    0.000 _linalg.py:45(SVDResult)
        1    0.000    0.000    0.000    0.000 npyimpl.py:638(_Kernel)
        1    0.000    0.000    0.000    0.000 model.py:85(VoidType)
        1    0.000    0.000    0.000    0.000 c_ast.py:665(EnumeratorList)
        1    0.000    0.000    0.000    0.000 c_ast.py:810(FuncDef)
        1    0.000    0.000    0.000    0.000 c_ast.py:840(Goto)
        1    0.000    0.000    0.000    0.000 c_ast.py:1010(PtrDecl)
        1    0.000    0.000    0.000    0.000 c_ast.py:1123(Switch)
        1    0.000    0.000    0.000    0.000 c_ast.py:1301(While)
        1    0.000    0.000    0.000    0.000 c_ast.py:1326(Pragma)
        1    0.000    0.000    0.000    0.000 collections.py:69(DelItemSequence)
        1    0.000    0.000    0.000    0.000 _sf_error.py:5(SpecialFunctionWarning)
        1    0.000    0.000    0.000    0.000 identities.py:15(InputChangedError)
        1    0.000    0.000    0.000    0.000 builder.py:43(IsNotNestedError)
        1    0.000    0.000    0.000    0.000 parse.py:220(_NetlocResultMixinBytes)
        1    0.000    0.000    0.000    0.000 runtime.py:614(TileExecutionError)
        1    0.000    0.000    0.000    0.000 argparse.py:730(MetavarTypeHelpFormatter)
        1    0.000    0.000    0.000    0.000 argparse.py:204(_Section)
        1    0.000    0.000    0.000    0.000 argparse.py:1019(_AppendAction)
        1    0.000    0.000    0.000    0.000 traceback.py:90(_Sentinel)
        1    0.000    0.000    0.000    0.000 _exceptions.py:76(_UFuncInputCastingError)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(ComplexWarning)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1366(_TimelikeFormat)
        1    0.000    0.000    0.000    0.000 _endian.py:48(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 _index_tricks_impl.py:723(IndexExpression)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.GDALVectorInfoOptions_swigregister}
        1    0.000    0.000    0.000    0.000 __init__.py:523(FileHash)
        1    0.000    0.000    0.000    0.000 __init__.py:382(_CountryNameDict)
        2    0.000    0.000    0.000    0.000 lazy.py:91(LazyList)
        2    0.000    0.000    0.000    0.000 {built-in method osgeo._osr._GetExceptionsLocal}
        2    0.000    0.000    0.000    0.000 zipfile.py:1369(__enter__)
        1    0.000    0.000    0.000    0.000 calendar.py:33(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 abc.py:75(MetaPathFinder)
        1    0.000    0.000    0.000    0.000 _tzpath.py:170(InvalidTZPathWarning)
        1    0.000    0.000    0.000    0.000 value.py:413(_AttributeIterator)
        1    0.000    0.000    0.000    0.000 value.py:490(_IncomingBlocksIterator)
        1    0.000    0.000    0.000    0.000 types.py:105(LabelType)
        1    0.000    0.000    0.000    0.000 types.py:437(_Repeat)
        1    0.000    0.000    0.000    0.000 values.py:1203(BlockAddress)
        1    0.000    0.000    0.000    0.000 instructions.py:418(CastInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:432(LoadInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:531(AllocaInstr)
        1    0.000    0.000    0.000    0.000 utils.py:734(threadsafe_cached_property)
        1    0.000    0.000    0.000    0.000 newpassmanagers.py:546(TimePassesHandler)
        1    0.000    0.000    0.000    0.000 containers.py:292(UnionType)
        1    0.000    0.000    0.000    0.000 containers.py:673(ListTypeIterableType)
        1    0.000    0.000    0.000    0.000 containers.py:879(DictValuesIterableType)
        1    0.000    0.000    0.000    0.000 containers.py:531(ListIter)
        1    0.000    0.000    0.000    0.000 errors.py:627(UnsupportedBytecodeError)
        1    0.000    0.000    0.000    0.000 errors.py:752(InternalError)
        1    0.000    0.000    0.000    0.000 ir.py:718(Del)
        1    0.000    0.000    0.000    0.000 ir.py:951(Yield)
        1    0.000    0.000    0.000    0.000 ir.py:966(EnterWith)
        1    0.000    0.000    0.000    0.000 ir.py:993(PopBlock)
        1    0.000    0.000    0.000    0.000 scalars.py:10(Boolean)
        1    0.000    0.000    0.000    0.000 datetime.py:175(TimedeltaUnaryPos)
        1    0.000    0.000    0.000    0.000 datetime.py:71(TimedeltaUnaryOp)
        1    0.000    0.000    0.000    0.000 datetime.py:83(TimedeltaBinOp)
        1    0.000    0.000    0.000    0.000 datetime.py:318(DatetimeCmpOp)
        1    0.000    0.000    0.000    0.000 templates.py:512(_EmptyImplementationEntry)
        1    0.000    0.000    0.000    0.000 targetconfig.py:85(_MetaTargetConfig)
        3    0.000    0.000    0.000    0.000 imputils.py:86(lower_setattr)
        1    0.000    0.000    0.000    0.000 ir_print.py:53(DetectConstPrintArguments)
        1    0.000    0.000    0.000    0.000 ir_print.py:5(RewritePrintCalls)
        1    0.000    0.000    0.000    0.000 callconv.py:911(PythonErrorModel)
        1    0.000    0.000    0.000    0.000 builtins.py:90(GetIter)
        1    0.000    0.000    0.000    0.000 builtins.py:112(PairFirst)
        1    0.000    0.000    0.000    0.000 builtins.py:1052(IndexValue)
        1    0.000    0.000    0.000    0.000 builtins.py:458(TupleCompare)
        1    0.000    0.000    0.000    0.000 builtins.py:501(TupleAdd)
        1    0.000    0.000    0.000    0.000 builtins.py:550(SetItemCPointer)
        1    0.000    0.000    0.000    0.000 builtins.py:676(GenericNotIn)
        1    0.000    0.000    0.000    0.000 builtins.py:908(Float)
        1    0.000    0.000    0.000    0.000 parfor.py:125(internal_prange)
        1    0.000    0.000    0.000    0.000 parfor.py:181(MinValInfer)
        1    0.000    0.000    0.000    0.000 typeinfer.py:306(BuildMapConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:481(TypedGetItemConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:702(GetAttrConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:1764(NullDebug)
        1    0.000    0.000    0.000    0.000 npydecl.py:358(Numpy_method_redirection)
        1    0.000    0.000    0.000    0.000 options.py:14(Mapping)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1795(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:399(PreserveIR)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:430(CanonicalizeLoopExit)
        1    0.000    0.000    0.000    0.000 ssa.py:291(_FreshVarHandler)
        1    0.000    0.000    0.000    0.000 parallel.py:286(_nop)
        2    0.000    0.000    0.000    0.000 unicode.py:2314(_gen_ascii_upper_or_lower)
        1    0.000    0.000    0.000    0.000 listobj.py:130(ListPayloadAccessor)
        1    0.000    0.000    0.000    0.000 _typing.py:123(DTypesUnsigned)
        1    0.000    0.000    0.000    0.000 case.py:334(_OrderedChainMap)
        1    0.000    0.000    0.000    0.000 symbolic.py:1284(_Pair)
        1    0.000    0.000    0.000    0.000 core.py:900(_DomainGreater)
        1    0.000    0.000    0.000    0.000 core.py:932(_MaskedUFunc)
        1    0.000    0.000    0.000    0.000 _docscrape.py:615(ObjDoc)
        1    0.000    0.000    0.000    0.000 generator_core.py:30(NumPyRandomGeneratorTypeModel)
        1    0.000    0.000    0.000    0.000 npyimpl.py:94(_ArrayIndexingHelper)
        1    0.000    0.000    0.000    0.000 ccallback.py:17(_CFuncCompiler)
        2    0.000    0.000    0.000    0.000 npdatetime.py:573(_datetime_timedelta_arith)
        1    0.000    0.000    0.000    0.000 base.py:37(InstanceDataModel)
        1    0.000    0.000    0.000    0.000 model.py:72(BaseType)
        1    0.000    0.000    0.000    0.000 error.py:2(FFIError)
        1    0.000    0.000    0.000    0.000 c_ast.py:251(Assignment)
        1    0.000    0.000    0.000    0.000 c_ast.py:277(Alignas)
        1    0.000    0.000    0.000    0.000 c_ast.py:323(Break)
        1    0.000    0.000    0.000    0.000 c_ast.py:472(Decl)
        1    0.000    0.000    0.000    0.000 c_ast.py:526(DeclList)
        1    0.000    0.000    0.000    0.000 c_ast.py:685(ExprList)
        1    0.000    0.000    0.000    0.000 c_ast.py:785(FuncDecl)
        1    0.000    0.000    0.000    0.000 c_ast.py:858(ID)
        1    0.000    0.000    0.000    0.000 c_ast.py:894(If)
        1    0.000    0.000    0.000    0.000 c_ast.py:965(NamedInitializer)
        1    0.000    0.000    0.000    0.000 c_ast.py:1031(Return)
        1    0.000    0.000    0.000    0.000 c_ast.py:1097(StructRef)
        1    0.000    0.000    0.000    0.000 c_ast.py:1280(Union)
        1    0.000    0.000    0.000    0.000 enumdecl.py:35(EnumClassStaticGetItem)
        1    0.000    0.000    0.000    0.000 collections.py:54(SetItemSequence)
        1    0.000    0.000    0.000    0.000 arraydecl.py:703(NestedArrayAttribute)
        1    0.000    0.000    0.000    0.000 arraydecl.py:618(StaticGetItemLiteralRecord)
        1    0.000    0.000    0.000    0.000 compat.py:82(NumpyRequiredForThisFeature)
        2    0.000    0.000    0.000    0.000 parse.py:421(_checknetloc)
        4    0.000    0.000    0.000    0.000 _pep440.py:426(_parse_local_version)
        2    0.000    0.000    0.000    0.000 enum.py:178(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:300(_Selector)
        1    0.000    0.000    0.000    0.000 pathlib.py:347(_WildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:378(_RecursiveWildcardSelector)
        1    0.000    0.000    0.000    0.000 pathlib.py:834(PurePosixPath)
        1    0.000    0.000    0.000    0.000 argparse.py:927(_StoreAction)
        1    0.000    0.000    0.000    0.000 argparse.py:962(_StoreConstAction)
        1    0.000    0.000    0.000    0.000 argparse.py:679(RawDescriptionHelpFormatter)
        1    0.000    0.000    0.000    0.000 _exceptions.py:67(_UFuncCastingError)
        1    0.000    0.000    0.000    0.000 _exceptions.py:92(_UFuncOutputCastingError)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1304(IntegerFormat)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:2834(_cumsum_dispatcher)
        1    0.000    0.000    0.000    0.000 pickle.py:97(_Stop)
        2    0.000    0.000    0.000    0.000 _arraysetops_impl.py:139(_unique_dispatcher)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.GDALRasterizeOptions_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.GDALBuildVRTOptions_swigregister}
        1    0.000    0.000    0.000    0.000 __init__.py:323(_CountryTimezoneDict)
        2    0.000    0.000    0.000    0.000 lazy.py:144(LazySet)
        1    0.000    0.000    0.000    0.000 zipfile.py:48(LargeZipFile)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._ogr.ArrowArray_swigregister}
        1    0.000    0.000    0.000    0.000 parser.py:70(HeaderParser)
        1    0.000    0.000    0.000    0.000 ffi.py:91(__init__)
        1    0.000    0.000    0.000    0.000 module.py:244(_FunctionsIterator)
        1    0.000    0.000    0.000    0.000 types.py:419(DoubleType)
        1    0.000    0.000    0.000    0.000 _utils.py:36(_StrCaching)
        1    0.000    0.000    0.000    0.000 values.py:514(FormattedConstant)
        1    0.000    0.000    0.000    0.000 instructions.py:200(Terminator)
        1    0.000    0.000    0.000    0.000 instructions.py:511(StoreAtomicInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:831(_LandingPadClause)
        1    0.000    0.000    0.000    0.000 instructions.py:846(FilterClause)
        1    0.000    0.000    0.000    0.000 utils.py:444(UniqueDict)
        1    0.000    0.000    0.000    0.000 context.py:22(GlobalContextRef)
        1    0.000    0.000    0.000    0.000 ir.py:310(Inst)
        1    0.000    0.000    0.000    0.000 ir.py:637(StaticSetItem)
        1    0.000    0.000    0.000    0.000 ir.py:658(DelItem)
        1    0.000    0.000    0.000    0.000 misc.py:10(PyObject)
        1    0.000    0.000    0.000    0.000 misc.py:26(Undefined)
        1    0.000    0.000    0.000    0.000 ir.py:817(StaticTryRaise)
        1    0.000    0.000    0.000    0.000 ir.py:839(DynamicTryRaise)
        1    0.000    0.000    0.000    0.000 scalars.py:74(IntegerLiteral)
        1    0.000    0.000    0.000    0.000 datetime.py:197(TimedeltaBinMult)
        1    0.000    0.000    0.000    0.000 datetime.py:303(DatetimeMinusDatetime)
        1    0.000    0.000    0.000    0.000 datetime.py:124(TimedeltaMixOp)
        1    0.000    0.000    0.000    0.000 datetime.py:358(DatetimeMinMax)
        3    0.000    0.000    0.000    0.000 typeof.py:270(_typeof_typeref)
        1    0.000    0.000    0.000    0.000 templates.py:482(ConcreteTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:1302(BaseRegistryLoader)
        1    0.000    0.000    0.000    0.000 cgutils.py:240(DataStructProxy)
        1    0.000    0.000    0.000    0.000 uuid.py:78(SafeUUID)
        1    0.000    0.000    0.000    0.000 imputils.py:159(RegistryLoader)
        1    0.000    0.000    0.000    0.000 compiler.py:349(StateDict)
        1    0.000    0.000    0.000    0.000 byteflow.py:2455(AdaptCFBlock)
        1    0.000    0.000    0.000    0.000 builtins.py:21(Print)
        1    0.000    0.000    0.000    0.000 builtins.py:101(IterNext)
        1    0.000    0.000    0.000    0.000 builtins.py:513(CmpOpIdentity)
        1    0.000    0.000    0.000    0.000 builtins.py:621(StaticGetItemLiteralList)
        1    0.000    0.000    0.000    0.000 builtins.py:1016(TypeBuiltin)
        1    0.000    0.000    0.000    0.000 builtins.py:1085(IndexValueModel)
        1    0.000    0.000    0.000    0.000 parfor.py:5317(ReduceInfer)
        1    0.000    0.000    0.000    0.000 typeinfer.py:198(ArgConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:827(DelItemConstraint)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:111(IRProcessing)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:217(GenericRewrites)
        1    0.000    0.000    0.000    0.000 ssa.py:259(_GatherDefsHandler)
        1    0.000    0.000    0.000    0.000 caching.py:214(InTreeCacheLocator)
        1    0.000    0.000    0.000    0.000 caching.py:229(InTreeCacheLocatorFsAgnostic)
        1    0.000    0.000    0.000    0.000 parallel.py:181(ParallelUFuncBuilder)
        1    0.000    0.000    0.000    0.000 wrappers.py:731(_ArrayAsScalarArgLoader)
        1    0.000    0.000    0.000    0.000 _typing.py:136(DTypesReal)
        1    0.000    0.000    0.000    0.000 case.py:192(_BaseTestCaseContext)
        1    0.000    0.000    0.000    0.000 _base.py:45(Error)
        1    0.000    0.000    0.000    0.000 symbolic.py:109(OpError)
        1    0.000    0.000    0.000    0.000 core.py:149(MaskError)
        1    0.000    0.000    0.000    0.000 core.py:879(_DomainSafeDivide)
        1    0.000    0.000    0.000    0.000 _aliases.py:195(UniqueInverseResult)
        1    0.000    0.000    0.000    0.000 _linalg.py:41(SlogdetResult)
        1    0.000    0.000    0.000    0.000 dictobject.py:98(DictIterModel)
        1    0.000    0.000    0.000    0.000 listobject.py:64(ListIterModel)
        1    0.000    0.000    0.000    0.000 setobject.py:85(SetIterModel)
        1    0.000    0.000    0.000    0.000 model.py:261(PointerType)
        1    0.000    0.000    0.000    0.000 base.py:258(ConstructorTemplate)
        1    0.000    0.000    0.000    0.000 model.py:97(BasePrimitiveType)
        1    0.000    0.000    0.000    0.000 c_ast.py:456(Continue)
        1    0.000    0.000    0.000    0.000 c_ast.py:591(EllipsisParam)
        1    0.000    0.000    0.000    0.000 c_ast.py:623(Enum)
        1    0.000    0.000    0.000    0.000 c_ast.py:644(Enumerator)
        1    0.000    0.000    0.000    0.000 c_ast.py:876(IdentifierType)
        1    0.000    0.000    0.000    0.000 c_ast.py:990(ParamList)
        1    0.000    0.000    0.000    0.000 c_ast.py:1051(StaticAssert)
        1    0.000    0.000    0.000    0.000 c_ast.py:1178(TypeDecl)
        1    0.000    0.000    0.000    0.000 collections.py:28(SequenceBool)
        1    0.000    0.000    0.000    0.000 setdecl.py:17(SetBuiltin)
        1    0.000    0.000    0.000    0.000 arraydecl.py:194(GetItemBuffer)
        1    0.000    0.000    0.000    0.000 arraydecl.py:568(StaticGetItemArray)
        1    0.000    0.000    0.000    0.000 gzip.py:117(BadGzipFile)
        1    0.000    0.000    0.000    0.000 persistence.py:410(restore)
        1    0.000    0.000    0.000    0.000 __init__.py:1057(__setitem__)
        1    0.000    0.000    0.000    0.000 pathlib.py:331(_PreciseSelector)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1424(TimedeltaFormat)
        1    0.000    0.000    0.000    0.000 _linalg.py:113(LinAlgError)
        1    0.000    0.000    0.000    0.000 lazy.py:121(LazySet)
        2    0.000    0.000    0.000    0.000 _common.py:101(_)
        1    0.000    0.000    0.000    0.000 _adapters.py:20(TraversableResourcesLoader)
        1    0.000    0.000    0.000    0.000 parser.py:125(BytesHeaderParser)
        1    0.000    0.000    0.000    0.000 _testutils.py:51(FPUModeChangeWarning)
        1    0.000    0.000    0.000    0.000 value.py:479(_OperandsIterator)
        1    0.000    0.000    0.000    0.000 _utils.py:62(_HasMetadata)
        1    0.000    0.000    0.000    0.000 instructions.py:483(LoadAtomicInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:550(GEPInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:781(AtomicRMW)
        1    0.000    0.000    0.000    0.000 errors.py:743(ConstantInferenceError)
        1    0.000    0.000    0.000    0.000 ir.py:618(SetItem)
        1    0.000    0.000    0.000    0.000 ir.py:703(StoreMap)
        1    0.000    0.000    0.000    0.000 misc.py:47(RawPointer)
        1    0.000    0.000    0.000    0.000 ir.py:897(Branch)
        1    0.000    0.000    0.000    0.000 ir.py:917(Assign)
        1    0.000    0.000    0.000    0.000 ir.py:1003(Arg)
        1    0.000    0.000    0.000    0.000 ir.py:1685(UndefinedType)
        1    0.000    0.000    0.000    0.000 iterators.py:92(ArrayIterator)
        1    0.000    0.000    0.000    0.000 datetime.py:180(TimedeltaUnaryNeg)
        1    0.000    0.000    0.000    0.000 datetime.py:220(TimedeltaCmpNe)
        1    0.000    0.000    0.000    0.000 context.py:809(Context)
        1    0.000    0.000    0.000    0.000 models.py:290(EnumModel)
        1    0.000    0.000    0.000    0.000 models.py:807(SetEntryModel)
        1    0.000    0.000    0.000    0.000 models.py:896(NestedArrayModel)
        1    0.000    0.000    0.000    0.000 models.py:1365(StructRefModel)
        1    0.000    0.000    0.000    0.000 static_getitem.py:139(RewriteConstSetitems)
        1    0.000    0.000    0.000    0.000 typeinfer.py:739(SetItemRefinement)
        1    0.000    0.000    0.000    0.000 typeinfer.py:446(StaticGetItemConstraint)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:544(PrintIRCFG)
        1    0.000    0.000    0.000    0.000 typed_passes.py:554(IRLegalization)
        1    0.000    0.000    0.000    0.000 target_extension.py:138(GPU)
        1    0.000    0.000    0.000    0.000 _misc.py:9(LinAlgWarning)
        1    0.000    0.000    0.000    0.000 case.py:38(_UnexpectedSuccess)
        1    0.000    0.000    0.000    0.000 utils.py:2172(IgnoreException)
        1    0.000    0.000    0.000    0.000 symbolic.py:149(ExprWarning)
        1    0.000    0.000    0.000    0.000 _sparse.py:6(SparseABC)
        1    0.000    0.000    0.000    0.000 pydoc.py:2306(ModuleScanner)
        2    0.000    0.000    0.000    0.000 npdatetime.py:722(_gen_datetime_min_impl)
        1    0.000    0.000    0.000    0.000 model.py:204(BaseFunctionType)
        1    0.000    0.000    0.000    0.000 model.py:239(FunctionPtrType)
        1    0.000    0.000    0.000    0.000 c_ast.py:297(BinaryOp)
        1    0.000    0.000    0.000    0.000 c_ast.py:409(CompoundLiteral)
        1    0.000    0.000    0.000    0.000 c_ast.py:566(DoWhile)
        1    0.000    0.000    0.000    0.000 c_ast.py:705(FileAST)
        1    0.000    0.000    0.000    0.000 c_ast.py:760(FuncCall)
        1    0.000    0.000    0.000    0.000 c_ast.py:924(InitList)
        1    0.000    0.000    0.000    0.000 c_ast.py:1205(Typedef)
        1    0.000    0.000    0.000    0.000 dictdecl.py:24(DictBuiltin)
        1    0.000    0.000    0.000    0.000 builder.py:33(OffsetArithmeticError)
        1    0.000    0.000    0.000    0.000 persistence.py:28(PersistenceError)
        1    0.000    0.000    0.000    0.000 copyreg.py:22(constructor)
        5    0.000    0.000    0.000    0.000 dataclasses.py:842(_hash_set_none)
        2    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:325(_TerminatingSelector)
        1    0.000    0.000    0.000    0.000 parse.py:323(DefragResult)
        1    0.000    0.000    0.000    0.000 ipaddress.py:20(AddressValueError)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1131(_BaseConstants)
        1    0.000    0.000    0.000    0.000 runtime.py:369(resolved_memory_budget_bytes)
        1    0.000    0.000    0.000    0.000 parse.py:144(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 pathlib.py:1398(WindowsPath)
        1    0.000    0.000    0.000    0.000 runtime.py:521(ResourceAdmissionError)
        1    0.000    0.000    0.000    0.000 argparse.py:985(_StoreTrueAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1057(_AppendConstAction)
        1    0.000    0.000    0.000    0.000 argparse.py:1084(_CountAction)
        2    0.000    0.000    0.000    0.000 argparse.py:2557(_check_value)
        1    0.000    0.000    0.000    0.000 argparse.py:690(RawTextHelpFormatter)
        1    0.000    0.000    0.000    0.000 pickle.py:73(PickleError)
        1    0.000    0.000    0.000    0.000 pickle.py:77(PicklingError)
        1    0.000    0.000    0.000    0.000 pickle.py:84(UnpicklingError)
        1    0.000    0.000    0.000    0.000 _internal.py:257(c_void_p)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.EDTComponent_swigregister}
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._gdal.AlgorithmRegistry_swigregister}
        1    0.000    0.000    0.000    0.000 ogr.py:40(_swig_setattr_nondynamic_class_variable)
        1    0.000    0.000    0.000    0.000 exceptions.py:11(Error)
        1    0.000    0.000    0.000    0.000 csv.py:64(excel_tab)
        1    0.000    0.000    0.000    0.000 {built-in method osgeo._ogr.ArrowArrayStream_swigregister}
        2    0.000    0.000    0.000    0.000 calendar.py:55(<lambda>)
        1    0.000    0.000    0.000    0.000 calendar.py:162(setfirstweekday)
        1    0.000    0.000    0.000    0.000 calendar.py:548(different_locale)
        1    0.000    0.000    0.000    0.000 errors.py:85(HeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:24(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 _adapters.py:143(__init__)
        1    0.000    0.000    0.000    0.000 _common.py:163(ZoneInfoNotFoundError)
        1    0.000    0.000    0.000    0.000 _pep440.py:141(<lambda>)
        1    0.000    0.000    0.000    0.000 _version.py:9(get_versions)
        1    0.000    0.000    0.000    0.000 value.py:468(_InstructionsIterator)
        1    0.000    0.000    0.000    0.000 types.py:513(Aggregate)
        1    0.000    0.000    0.000    0.000 _utils.py:4(DuplicatedNameError)
        1    0.000    0.000    0.000    0.000 values.py:417(Value)
        1    0.000    0.000    0.000    0.000 values.py:642(NamedMetaData)
        2    0.000    0.000    0.000    0.000 builder.py:114(_uniop_intrinsic_with_flag)
        1    0.000    0.000    0.000    0.000 instructions.py:842(CatchClause)
        1    0.000    0.000    0.000    0.000 instructions.py:462(StoreInstr)
        1    0.000    0.000    0.000    0.000 instructions.py:622(ExtractElement)
        1    0.000    0.000    0.000    0.000 instructions.py:639(InsertElement)
        1    0.000    0.000    0.000    0.000 instructions.py:660(ShuffleVector)
        1    0.000    0.000    0.000    0.000 instructions.py:692(ExtractValue)
        1    0.000    0.000    0.000    0.000 instructions.py:719(InsertValue)
        1    0.000    0.000    0.000    0.000 instructions.py:749(Unreachable)
        1    0.000    0.000    0.000    0.000 transforms.py:36(CallVisitor)
        1    0.000    0.000    0.000    0.000 utils.py:494(BenchmarkResult)
        1    0.000    0.000    0.000    0.000 utils.py:762(_lazy_pformat)
        1    0.000    0.000    0.000    0.000 abstract.py:248(Number)
        1    0.000    0.000    0.000    0.000 containers.py:893(DictIteratorType)
        1    0.000    0.000    0.000    0.000 containers.py:106(ByteArray)
        1    0.000    0.000    0.000    0.000 containers.py:263(UniTupleIter)
        1    0.000    0.000    0.000    0.000 containers.py:539(ListPayload)
        1    0.000    0.000    0.000    0.000 containers.py:591(SetIter)
        1    0.000    0.000    0.000    0.000 errors.py:621(UnsupportedError)
        2    0.000    0.000    0.000    0.000 consts.py:82(<listcomp>)
        1    0.000    0.000    0.000    0.000 errors.py:654(NotDefinedError)
        1    0.000    0.000    0.000    0.000 errors.py:684(LoweringError)
        1    0.000    0.000    0.000    0.000 errors.py:714(UntypedAttributeError)
        1    0.000    0.000    0.000    0.000 errors.py:727(ByteCodeSupportError)
        1    0.000    0.000    0.000    0.000 misc.py:497(ClassDataType)
        1    0.000    0.000    0.000    0.000 ir.py:358(Terminator)
        1    0.000    0.000    0.000    0.000 ir.py:675(SetAttr)
        1    0.000    0.000    0.000    0.000 ir.py:690(DelAttr)
        1    0.000    0.000    0.000    0.000 misc.py:272(NoneType)
        1    0.000    0.000    0.000    0.000 ir.py:803(TryRaise)
        1    0.000    0.000    0.000    0.000 ir.py:933(Print)
        1    0.000    0.000    0.000    0.000 __init__.py:1261(PlaceHolder)
        1    0.000    0.000    0.000    0.000 npytypes.py:628(NumPyRandomBitGeneratorType)
        1    0.000    0.000    0.000    0.000 npytypes.py:640(PolynomialType)
        1    0.000    0.000    0.000    0.000 scalars.py:95(BooleanLiteral)
        1    0.000    0.000    0.000    0.000 datetime.py:203(TimedeltaTrueDiv)
        1    0.000    0.000    0.000    0.000 datetime.py:216(TimedeltaCmpEq)
        1    0.000    0.000    0.000    0.000 datetime.py:328(DatetimeCmpEq)
        1    0.000    0.000    0.000    0.000 datetime.py:343(DatetimeCmpLE)
        1    0.000    0.000    0.000    0.000 datetime.py:56(NPDatetime)
        1    0.000    0.000    0.000    0.000 templates.py:904(_TemplateTargetHelperMixin)
        2    0.000    0.000    0.000    0.000 models.py:717(inner_models)
        1    0.000    0.000    0.000    0.000 models.py:733(TupleModel)
        1    0.000    0.000    0.000    0.000 models.py:744(UnionModel)
        1    0.000    0.000    0.000    0.000 models.py:819(SetPayloadModel)
        1    0.000    0.000    0.000    0.000 models.py:839(SetModel)
        1    0.000    0.000    0.000    0.000 models.py:1049(CContiguousFlatIter)
        1    0.000    0.000    0.000    0.000 models.py:1065(FlatIter)
        1    0.000    0.000    0.000    0.000 models.py:1078(UniTupleIter)
        1    0.000    0.000    0.000    0.000 models.py:1105(EnumerateType)
        1    0.000    0.000    0.000    0.000 models.py:1356(StructPayloadModel)
        2    0.000    0.000    0.000    0.000 ir_utils.py:1678(<listcomp>)
        2    0.000    0.000    0.000    0.000 ir_utils.py:1679(<listcomp>)
        1    0.000    0.000    0.000    0.000 pythonapi.py:95(NativeValue)
        1    0.000    0.000    0.000    0.000 cloudpickle.py:502(instance)
        1    0.000    0.000    0.000    0.000 postproc.py:16(GeneratorInfo)
        1    0.000    0.000    0.000    0.000 compiler.py:340(_EarlyPipelineCompletion)
        2    0.000    0.000    0.000    0.000 byteflow.py:1524(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:194(BinOpMul)
        1    0.000    0.000    0.000    0.000 builtins.py:278(PowerBuiltin)
        1    0.000    0.000    0.000    0.000 builtins.py:591(TupleBool)
        1    0.000    0.000    0.000    0.000 builtins.py:895(Bool)
        1    0.000    0.000    0.000    0.000 typeinfer.py:221(BuildTupleConstraint)
        1    0.000    0.000    0.000    0.000 typeinfer.py:241(_BuildContainerConstraint)
